,Sort ,State,FIPS ,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover
3143,3144,LO,56647,"54,571","1,539.582",594.436,25.776,9.952,"1,565.358",604.388,51.5072,0.1276,London <br>LO<br> 56647
